1403638143.445096970 0.00457 0.05680 0.04712 0.83754 -0.05086 0.54356 0.02185
1403638143.545097113 0.00449 0.05690 0.04654 0.83753 -0.05096 0.54357 0.02186
1403638143.645097017 0.00455 0.05684 0.04689 0.83757 -0.05110 0.54350 0.02182
1403638143.745096922 0.00456 0.05678 0.04711 0.83754 -0.05106 0.54354 0.02181
1403638143.845097065 0.00458 0.05679 0.04712 0.83756 -0.05103 0.54353 0.02174
1403638143.945096970 0.00458 0.05678 0.04710 0.83754 -0.05107 0.54354 0.02180
1403638144.045097113 0.00459 0.05677 0.04711 0.83757 -0.05109 0.54350 0.02169
1403638144.145097017 0.00459 0.05678 0.04710 0.83757 -0.05107 0.54350 0.02176
1403638144.245096922 0.00458 0.05678 0.04710 0.83755 -0.05106 0.54354 0.02172
1403638144.345097065 0.00457 0.05678 0.04709 0.83755 -0.05104 0.54354 0.02160
1403638144.445096970 0.00458 0.05677 0.04709 0.83754 -0.05104 0.54356 0.02161
1403638144.545097113 0.00457 0.05677 0.04708 0.83754 -0.05112 0.54355 0.02164
1403638144.645097017 0.00456 0.05677 0.04708 0.83753 -0.05103 0.54358 0.02158
1403638144.745096922 0.00456 0.05678 0.04710 0.83753 -0.05097 0.54358 0.02163
1403638144.845097065 0.00457 0.05677 0.04712 0.83752 -0.05098 0.54360 0.02157
1403638144.945096970 0.00458 0.05677 0.04713 0.83758 -0.05096 0.54350 0.02162
1403638145.045097113 0.00458 0.05677 0.04713 0.83756 -0.05099 0.54353 0.02160
1403638145.145097017 0.00457 0.05678 0.04715 0.83757 -0.05098 0.54351 0.02168
1403638145.245096922 0.00457 0.05677 0.04715 0.83755 -0.05096 0.54355 0.02164
1403638145.345097065 0.00457 0.05677 0.04715 0.83753 -0.05098 0.54358 0.02161
1403638145.445096970 0.00456 0.05675 0.04719 0.83753 -0.05102 0.54357 0.02175
1403638145.545097113 0.00459 0.05674 0.04721 0.83749 -0.05098 0.54364 0.02167
1403638145.645097017 0.00458 0.05674 0.04722 0.83756 -0.05097 0.54354 0.02157
1403638145.745096922 0.00458 0.05675 0.04723 0.83754 -0.05099 0.54356 0.02154
1403638145.845097065 0.00459 0.05677 0.04724 0.83752 -0.05096 0.54360 0.02156
1403638145.945096970 0.00459 0.05676 0.04720 0.83755 -0.05100 0.54355 0.02159
1403638146.045097113 0.00459 0.05675 0.04725 0.83752 -0.05091 0.54361 0.02151
1403638146.145097017 0.00460 0.05674 0.04729 0.83755 -0.05089 0.54356 0.02153
1403638146.245096922 0.00461 0.05675 0.04731 0.83754 -0.05086 0.54358 0.02162
1403638146.345097065 0.00462 0.05674 0.04734 0.83754 -0.05092 0.54356 0.02163
1403638146.445096970 0.00461 0.05676 0.04735 0.83750 -0.05095 0.54363 0.02167
1403638146.545097113 0.00462 0.05675 0.04737 0.83756 -0.05093 0.54353 0.02170
1403638146.645097017 0.00456 0.05683 0.04692 0.83760 -0.05098 0.54346 0.02181
1403638146.745096922 0.00461 0.05674 0.04739 0.83757 -0.05092 0.54351 0.02186
1403638146.845097065 0.00463 0.05673 0.04741 0.83760 -0.05087 0.54346 0.02192
1403638146.945096970 0.00462 0.05674 0.04744 0.83763 -0.05091 0.54342 0.02190
1403638147.045097113 0.00466 0.05679 0.04746 0.83771 -0.05090 0.54330 0.02205
1403638147.145097017 0.00469 0.05692 0.04739 0.83784 -0.05090 0.54310 0.02180
1403638147.245096922 0.00469 0.05692 0.04738 0.83783 -0.05086 0.54311 0.02182
1403638147.345097065 0.00469 0.05689 0.04745 0.83773 -0.05085 0.54327 0.02201
1403638147.445096970 0.00470 0.05685 0.04751 0.83769 -0.05086 0.54333 0.02194
1403638147.545097113 0.00444 0.05702 0.04631 0.83718 -0.05103 0.54410 0.02177
1403638147.645097017 0.00485 0.05678 0.04729 0.83712 -0.05023 0.54429 0.02148
1403638147.745096922 0.00581 0.05671 0.04790 0.83652 -0.04991 0.54527 0.02068
1403638147.845097065 0.00906 0.05572 0.05037 0.83217 -0.05227 0.55159 0.02273
1403638147.945096970 0.01605 0.05420 0.05771 0.82410 -0.05478 0.56324 0.02484
1403638148.045097113 0.02518 0.05277 0.07207 0.81827 -0.05527 0.57159 0.02573
1403638148.145097017 0.03481 0.05097 0.09388 0.81423 -0.05358 0.57748 0.02607
1403638148.245096922 0.04411 0.04922 0.12771 0.81259 -0.05118 0.58006 0.02468
1403638148.345097065 0.05206 0.04795 0.17578 0.81189 -0.04803 0.58137 0.02321
1403638148.445096970 0.05816 0.04738 0.22047 0.81310 -0.04486 0.57996 0.02230
1403638148.545097113 0.06359 0.04769 0.24209 0.81792 -0.04159 0.57336 0.02318
1403638148.645097017 0.06919 0.04891 0.24038 0.82207 -0.03919 0.56759 0.02256
1403638148.745096922 0.07778 0.05139 0.23019 0.82503 -0.03773 0.56345 0.02072
1403638148.845097065 0.09291 0.05492 0.22920 0.82657 -0.03654 0.56133 0.01896
1403638148.945096970 0.10776 0.05890 0.23706 0.82606 -0.03527 0.56219 0.01790
1403638149.045097113 0.12304 0.06461 0.25585 0.82293 -0.03369 0.56690 0.01691
1403638149.145097017 0.14985 0.06800 0.29549 0.81975 -0.03246 0.57156 0.01694
1403638149.245096922 0.17478 0.07372 0.33092 0.81805 -0.03269 0.57399 0.01618
1403638149.345097065 0.19564 0.08037 0.35941 0.81689 -0.03418 0.57561 0.01377
1403638149.445096970 0.21897 0.08721 0.38741 0.81596 -0.03405 0.57694 0.01375
1403638149.545097113 0.23942 0.09425 0.40706 0.81535 -0.03309 0.57782 0.01510
1403638149.645097017 0.26004 0.10138 0.42087 0.81557 -0.03008 0.57770 0.01459
1403638149.745096922 0.28878 0.10983 0.44177 0.81547 -0.02435 0.57816 0.01157
1403638149.845097065 0.30900 0.11863 0.44810 0.81597 -0.01968 0.57770 0.00811
1403638149.945096970 0.33730 0.12794 0.46040 0.81600 -0.01655 0.57778 0.00619
1403638150.045097113 0.35533 0.14037 0.45544 0.81600 -0.01110 0.57787 0.00910
1403638150.145097017 0.37995 0.15284 0.45363 0.81630 -0.00436 0.57739 0.01607
1403638150.245096922 0.40007 0.17009 0.44093 0.81606 0.00099 0.57752 0.02260
1403638150.345097065 0.42097 0.19146 0.42471 0.81904 0.00080 0.57329 0.02276
1403638150.445096970 0.44437 0.22001 0.41104 0.82507 -0.00060 0.56484 0.01424
1403638150.545097113 0.46788 0.25198 0.40256 0.82942 0.00231 0.55861 0.00436
1403638150.645097017 0.49611 0.28922 0.40589 0.83130 0.00653 0.55578 -0.00321
1403638150.745096922 0.52698 0.32526 0.41522 0.83040 0.01134 0.55699 -0.00769
1403638150.845097065 0.56385 0.36319 0.43017 0.82832 0.01957 0.55980 -0.01123
1403638150.945096970 0.60025 0.40463 0.44322 0.82490 0.02831 0.56437 -0.01488
1403638151.045097113 0.64308 0.44390 0.45322 0.82156 0.03786 0.56851 -0.01999
1403638151.145097017 0.68452 0.48991 0.45794 0.81801 0.05306 0.57213 -0.02660
1403638151.245096922 0.72523 0.53846 0.45618 0.81689 0.07114 0.57106 -0.03904
1403638151.345097065 0.76435 0.58848 0.45093 0.81576 0.09107 0.56870 -0.05314
1403638151.445096970 0.80110 0.64018 0.44661 0.81333 0.11037 0.56691 -0.07015
1403638151.545097113 0.83602 0.69308 0.44769 0.81030 0.12907 0.56538 -0.08424
1403638151.645097017 0.87180 0.74894 0.45419 0.80771 0.14362 0.56391 -0.09477
1403638151.745096922 0.90707 0.80533 0.46819 0.80586 0.15412 0.56264 -0.10135
1403638151.845097065 0.94169 0.86267 0.49069 0.80533 0.16087 0.56074 -0.10555
1403638151.945096970 0.97722 0.92175 0.51853 0.80517 0.16527 0.55957 -0.10617
1403638152.045097113 1.01384 0.98350 0.54631 0.80554 0.16682 0.55849 -0.10663
1403638152.145097017 1.04876 1.04634 0.56935 0.80550 0.16789 0.55843 -0.10550
1403638152.245096922 1.08726 1.11033 0.58585 0.80566 0.16805 0.55850 -0.10367
1403638152.345097065 1.12168 1.17762 0.59575 0.80528 0.16883 0.55946 -0.10011
1403638152.445096970 1.15851 1.24650 0.59867 0.80599 0.16897 0.55908 -0.09621
1403638152.545097113 1.19340 1.32081 0.59428 0.80613 0.16926 0.55924 -0.09353
1403638152.645097017 1.22724 1.39892 0.58623 0.80783 0.16703 0.55714 -0.09540
1403638152.745096922 1.26152 1.48086 0.58119 0.80816 0.16805 0.55538 -0.10094
1403638152.845097065 1.30491 1.56169 0.58584 0.80586 0.17188 0.55571 -0.11057
1403638152.945096970 1.34390 1.64412 0.59827 0.80064 0.17982 0.55849 -0.12137
1403638153.045097113 1.37954 1.72960 0.61578 0.79905 0.19193 0.55464 -0.13062
1403638153.145097017 1.41491 1.81391 0.63715 0.80006 0.20271 0.54774 -0.13712
1403638153.245096922 1.45197 1.89774 0.65611 0.79999 0.21076 0.54383 -0.14087
1403638153.345097065 1.49130 1.97508 0.67274 0.79884 0.22006 0.54069 -0.14521
1403638153.445096970 1.53058 2.06017 0.68446 0.79616 0.23300 0.53792 -0.14996
1403638153.545097113 1.57123 2.14867 0.69876 0.79212 0.25172 0.53541 -0.15010
1403638153.645097017 1.61065 2.24173 0.71809 0.78700 0.26963 0.53273 -0.15533
1403638153.745096922 1.64935 2.33989 0.73894 0.78064 0.28361 0.53076 -0.16872
1403638153.845097065 1.68853 2.44016 0.75660 0.77476 0.29536 0.52944 -0.17944
1403638153.945096970 1.72820 2.54381 0.76847 0.76868 0.30152 0.53129 -0.18958
1403638154.045097113 1.76638 2.64971 0.77232 0.76524 0.30434 0.53185 -0.19728
1403638154.145097017 1.80479 2.75747 0.77558 0.76083 0.30671 0.53560 -0.20050
1403638154.245096922 1.84129 2.86491 0.77373 0.75615 0.30808 0.54116 -0.20115
1403638154.345097065 1.87377 2.97198 0.76637 0.75253 0.30683 0.54626 -0.20285
1403638154.445096970 1.90466 3.07900 0.75942 0.74767 0.30393 0.55358 -0.20535
1403638154.545097113 1.92846 3.18271 0.74705 0.74693 0.30194 0.55528 -0.20639
1403638154.645097017 1.94488 3.28493 0.74190 0.74881 0.30395 0.55069 -0.20890
1403638154.745096922 1.95735 3.38417 0.74298 0.75122 0.31158 0.54258 -0.21024
1403638154.845097065 1.96488 3.48303 0.75112 0.75100 0.32142 0.53767 -0.20880
1403638154.945096970 1.97059 3.58317 0.76619 0.74869 0.33076 0.53536 -0.20845
1403638155.045097113 1.97099 3.68475 0.78824 0.74389 0.33986 0.53452 -0.21311
1403638155.145097017 1.96652 3.78770 0.81294 0.73826 0.34908 0.53347 -0.22027
1403638155.245096922 1.95850 3.89169 0.83288 0.73297 0.35460 0.53367 -0.22850
1403638155.345097065 1.94617 3.99588 0.84602 0.72668 0.36011 0.53639 -0.23353
1403638155.445096970 1.92822 4.09923 0.85240 0.71933 0.36846 0.53846 -0.23846
1403638155.545097113 1.90696 4.20480 0.85042 0.71408 0.37635 0.53579 -0.24775
1403638155.645097017 1.87743 4.30569 0.84544 0.70783 0.38311 0.53157 -0.26388
1403638155.745096922 1.84273 4.40388 0.83683 0.69929 0.39325 0.52692 -0.28053
1403638155.845097065 1.80266 4.49722 0.82422 0.69194 0.40738 0.51824 -0.29444
1403638155.945096970 1.75729 4.58478 0.80965 0.68721 0.42635 0.50271 -0.30538
1403638156.045097113 1.70973 4.66673 0.80019 0.68255 0.44874 0.48379 -0.31419
1403638156.145097017 1.66128 4.74629 0.79968 0.67583 0.46850 0.46750 -0.32437
1403638156.245096922 1.61376 4.82505 0.80741 0.66828 0.48367 0.45521 -0.33505
1403638156.345097065 1.56930 4.90414 0.81696 0.66280 0.49844 0.44242 -0.34136
1403638156.445096970 1.52720 4.98270 0.82183 0.65913 0.50772 0.43323 -0.34654
1403638156.545097113 1.48831 5.06202 0.82001 0.65637 0.51324 0.42820 -0.34987
1403638156.645097017 1.45317 5.14306 0.81227 0.65448 0.51606 0.42623 -0.35166
1403638156.745096922 1.42038 5.22654 0.80002 0.65367 0.51731 0.42561 -0.35208
1403638156.845097065 1.39168 5.31579 0.78454 0.65430 0.51731 0.42545 -0.35110
1403638156.945096970 1.36454 5.40392 0.76924 0.65532 0.51668 0.42606 -0.34939
1403638157.045097113 1.34119 5.49744 0.75997 0.65755 0.51526 0.42584 -0.34756
1403638157.145097017 1.32117 5.59650 0.75725 0.66084 0.51468 0.42401 -0.34438
1403638157.245096922 1.30329 5.69664 0.76109 0.66350 0.51351 0.42294 -0.34235
1403638157.345097065 1.28860 5.80168 0.77176 0.66057 0.51504 0.42519 -0.34291
1403638157.445096970 1.27589 5.91131 0.78126 0.65558 0.51819 0.42971 -0.34213
1403638157.545097113 1.26017 6.01942 0.78618 0.64869 0.52138 0.43258 -0.34675
1403638157.645097017 1.24688 6.13512 0.78659 0.63744 0.52804 0.43537 -0.35397
1403638157.745096922 1.23014 6.24424 0.78664 0.62262 0.53961 0.43648 -0.36145
1403638157.845097065 1.21237 6.35519 0.79417 0.60918 0.55252 0.43038 -0.37201
1403638157.945096970 1.19300 6.47049 0.80919 0.59703 0.56449 0.42097 -0.38431
1403638158.045097113 1.17063 6.57649 0.82765 0.58872 0.57495 0.41024 -0.39312
1403638158.145097017 1.14916 6.68129 0.84131 0.58396 0.58051 0.39960 -0.40290
1403638158.245096922 1.12869 6.78589 0.84858 0.58046 0.58405 0.39264 -0.40962
1403638158.345097065 1.10958 6.89100 0.85012 0.57587 0.58875 0.39201 -0.40996
1403638158.445096970 1.09268 6.99543 0.84888 0.57177 0.59205 0.39450 -0.40856
1403638158.545097113 1.07695 7.09952 0.84422 0.56793 0.59408 0.39875 -0.40684
1403638158.645097017 1.05890 7.20275 0.83749 0.56658 0.59402 0.40170 -0.40590
1403638158.745096922 1.03983 7.30519 0.83153 0.56918 0.59158 0.39971 -0.40780
1403638158.845097065 1.01865 7.40692 0.82786 0.57549 0.58983 0.39325 -0.40776
1403638158.945096970 0.99918 7.50693 0.83091 0.58098 0.58881 0.38749 -0.40696
1403638159.045097113 0.98017 7.60765 0.84308 0.58672 0.59064 0.38135 -0.40184
